2015 80 0 0 
480 11
 DATA:
  59.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  60.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  61.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  62.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  63.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  64.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  65.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  66.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  67.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  68.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  69.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  70.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  71.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  72.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  73.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  74.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  75.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  76.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  77.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  78.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  79.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  80.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  81.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  82.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  83.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  84.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  85.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  86.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  87.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  88.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  89.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  90.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  91.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  92.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  93.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  94.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  95.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  96.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  97.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  98.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
  99.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 100.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 101.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 102.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 103.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 104.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 105.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 106.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 107.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 108.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 109.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 110.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 111.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 112.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 113.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
 114.00  5.0 -350.00    0.00    0.00   35.21  0.00   0.00  -5.00   5.00   0.00
