File created on 2025-03-04T16:03:35.267070
32 min time shift appliedSource data from dscovrFile created on 2025-03-04 16:03:35.266466#COOR
GSM


#START
2017 09 06 20 30 00 000       -0.60      -2.01       0.56    -404.54      10.59       1.97       3.30   26194.99
2017 09 06 20 31 00 000       -0.71      -2.00       0.47    -404.90       9.83       2.00       3.43   28395.11
2017 09 06 20 32 00 000       -0.57      -1.96       0.66    -404.19       9.61       3.02       3.63   33013.32
2017 09 06 20 33 00 000       -0.74      -1.99       0.70    -405.56      10.86       3.84       3.59   36558.85
2017 09 06 20 34 00 000       -0.83      -2.02       0.69    -406.64      10.80       5.52       3.49   34933.26
2017 09 06 20 35 00 000       -0.89      -2.07       0.50    -407.50      10.23       4.07       3.73   34328.86
2017 09 06 20 36 00 000       -1.01      -2.03       0.50    -408.67       5.11       3.83       3.84   35887.33
2017 09 06 20 37 00 000       -1.00      -1.99       0.70    -405.91       1.13       7.60       3.88   35498.59
2017 09 06 20 38 00 000       -0.67      -1.90       1.02    -405.92       1.59       4.48       3.76   35159.71
2017 09 06 20 39 00 000       -0.96      -2.04       0.70    -409.27      -6.86      -0.47       4.44   52562.16
2017 09 06 20 40 00 000       -1.12      -2.16       0.37    -406.82       0.35       2.82       4.49   48915.19
2017 09 06 20 41 00 000       -0.62      -2.30       0.51    -404.33       8.71       6.62       3.85   33815.01
2017 09 06 20 42 00 000       -0.85      -2.28       0.86    -404.71      10.04       8.01       3.94   36420.61
2017 09 06 20 43 00 000       -0.93      -2.13       0.65    -403.92      10.12       9.55       4.15   37557.44
2017 09 06 20 44 00 000       -0.89      -1.94       0.79    -403.47      10.70      12.43       4.25   37750.08
2017 09 06 20 45 00 000       -0.81      -1.78       0.79    -403.52      10.97      13.24       4.26   36853.46
2017 09 06 20 46 00 000       -0.81      -1.93       0.55    -404.38      11.15      11.43       4.17   36346.98
2017 09 06 20 47 00 000       -1.04      -1.97       0.72    -405.08      11.61       9.93       4.05   35903.96
2017 09 06 20 48 00 000       -1.02      -2.09       0.75    -404.99      11.63       9.73       4.01   35502.10
2017 09 06 20 49 00 000       -0.91      -2.03       0.62    -404.68       9.37      10.45       4.05   36689.33
2017 09 06 20 50 00 000       -1.02      -1.95       0.57    -406.23       6.73       8.62       3.99   37021.01
2017 09 06 20 51 00 000       -1.26      -1.87       0.54    -407.92      -3.16       4.27       4.07   38543.24
2017 09 06 20 52 00 000       -1.15      -1.87       0.57    -406.06       0.67       6.00       4.26   39438.26
2017 09 06 20 53 00 000       -1.01      -1.85       0.69    -403.96      11.12      10.46       4.20   36982.44
2017 09 06 20 54 00 000       -1.15      -1.93       0.79    -404.02      10.00       7.99       4.17   37133.16
2017 09 06 20 55 00 000       -1.21      -1.98       0.74    -406.08       7.28       5.98       4.11   39391.48
2017 09 06 20 56 00 000       -1.42      -1.60       1.05    -408.66      -4.41       0.88       4.12   41987.19
2017 09 06 20 57 00 000       -1.34      -1.68       1.21    -408.51      -0.67       4.65       4.06   40355.77
2017 09 06 20 58 00 000       -1.03      -1.58       1.16    -406.09      13.09      10.78       3.98   37475.86
2017 09 06 20 59 00 000       -0.97      -1.84       1.18    -406.56      12.47       8.12       3.90   39379.48
2017 09 06 21 00 00 000       -1.25      -1.73       0.96    -407.84      11.88       2.78       3.97   48726.89
2017 09 06 21 01 00 000       -0.17      -1.98       1.23    -407.00       9.51       1.36       3.84   40004.32
2017 09 06 21 02 00 000       -0.06      -2.06       1.27    -409.59       4.70       3.80       3.76   40802.85
2017 09 06 21 03 00 000       -0.69      -2.07       1.02    -415.64      -9.41       2.20       4.34   58421.64
2017 09 06 21 04 00 000       -0.71      -2.02       1.00    -414.60      -8.35       1.33       4.53   66773.67
2017 09 06 21 05 00 000       -0.37      -2.21       0.79    -412.92     -11.22      -2.97       4.14   59492.92
2017 09 06 21 06 00 000       -0.76      -2.00       0.79    -414.86     -11.38      -2.85       4.43   70334.97
2017 09 06 21 07 00 000       -0.55      -2.11       0.59    -413.44      -4.93      -7.36       4.39   73963.26
2017 09 06 21 08 00 000       -1.11      -1.77       0.62    -414.54       6.29     -11.25       4.73   94250.30
2017 09 06 21 09 00 000       -0.55      -2.18       0.37    -411.74      -5.17     -11.02       4.72   78950.35
2017 09 06 21 10 00 000       -0.74      -2.35       0.29    -410.33      -8.04      -7.87       3.86   46764.49
2017 09 06 21 11 00 000       -0.76      -2.36       0.52    -411.25      -6.99      -5.01       3.88   49158.60
2017 09 06 21 12 00 000       -1.03      -2.22       0.19    -412.58      -2.99      -4.01       4.53   62204.57
2017 09 06 21 13 00 000       -0.63      -2.27       0.09    -408.66       6.08      -4.15       3.81   41494.06
2017 09 06 21 14 00 000       -0.71      -2.20       0.45    -409.60      -7.92      -6.51       3.59   40608.63
2017 09 06 21 15 00 000       -0.66      -2.22       0.33    -408.34      -3.45      -6.16       3.73   42884.18
2017 09 06 21 16 00 000       -0.46      -2.24       0.64    -406.02       9.56      -2.03       3.53   36544.94
2017 09 06 21 17 00 000       -0.46      -2.23       0.72    -406.26       7.19      -1.77       3.55   37530.39
2017 09 06 21 18 00 000       -0.47      -2.20       0.93    -407.54      -2.47       0.54       3.63   39541.76
2017 09 06 21 19 00 000       -0.61      -2.11       1.02    -407.11      12.23       5.89       3.58   35151.74
2017 09 06 21 20 00 000       -0.63      -2.07       1.15    -407.42      12.33       7.16       3.51   32181.09
2017 09 06 21 21 00 000       -0.52      -2.04       1.25    -406.35      11.67       8.72       3.46   30348.68
2017 09 06 21 22 00 000       -0.44      -2.12       1.16    -405.63      10.69       6.72       3.48   29596.57
2017 09 06 21 23 00 000       -0.47      -2.14       1.15    -405.84      10.14       5.06       3.45   30702.70
2017 09 06 21 24 00 000       -0.78      -2.21       1.04    -410.77       2.90       4.16       3.69   40407.37
2017 09 06 21 25 00 000       -1.30      -2.06       0.99    -415.15      -3.61       5.25       4.36   54422.91
2017 09 06 21 26 00 000       -1.23      -1.94       1.28    -412.36      -3.34       6.50       4.23   47571.03
2017 09 06 21 27 00 000       -0.82      -1.98       1.47    -408.16       1.19       2.67       3.74   37841.60
2017 09 06 21 28 00 000       -0.49      -1.97       1.30    -406.11       9.25      -0.58       3.64   41088.49
2017 09 06 21 29 00 000       -0.44      -2.01       1.23    -408.32      12.94      -2.00       3.92   61778.52
2017 09 06 21 30 00 000       -0.25      -1.48       1.03    -411.68      23.80     -65.32       3.28  107435.68
2017 09 06 21 31 00 000        1.92       0.32      -0.40    -426.43      28.85     -78.54       4.72  224127.55
2017 09 06 21 32 00 000       -1.71      -0.06      -0.65    -435.47      21.51     -24.92       7.08  274709.39
2017 09 06 21 33 00 000       -1.76      -0.89      -0.35    -421.24      14.90     -11.20       6.61  149863.32
2017 09 06 21 34 00 000       -2.23      -0.43      -0.75    -421.03      12.56     -12.53       6.16  127382.37
2017 09 06 21 35 00 000       -1.70      -1.84      -0.68    -416.65      -3.50      -9.58       5.47  103322.73
2017 09 06 21 36 00 000       -1.53      -2.18      -0.31    -418.65      -1.86      -9.45       4.83   76547.61
2017 09 06 21 37 00 000       -1.98      -1.97       0.03    -421.61       4.32      -5.33       5.36   93154.12
2017 09 06 21 38 00 000       -1.94      -2.02       0.33    -420.89      -3.33      -0.16       5.86   98936.63
2017 09 06 21 39 00 000       -1.61      -2.02       1.03    -418.30      -4.68       3.62       4.87   68835.27
2017 09 06 21 40 00 000       -1.43      -2.01       1.16    -416.26      -4.86       3.12       4.75   67736.45
2017 09 06 21 41 00 000       -1.26      -2.03       1.19    -415.30      -6.47       0.96       4.42   61575.29
2017 09 06 21 42 00 000       -1.11      -2.19       1.12    -414.01      -7.17       0.17       4.35   56926.76
2017 09 06 21 43 00 000       -0.91      -2.33       1.01    -412.25      -7.26      -3.22       4.04   51068.92
2017 09 06 21 44 00 000       -0.85      -2.30       0.93    -411.62      -7.79      -5.01       3.66   50493.63
2017 09 06 21 45 00 000       -0.95      -2.25       0.77    -411.44      -4.32      -3.37       4.04   60350.46
2017 09 06 21 46 00 000       -0.35      -2.23       0.96    -405.85      10.08      -2.41       3.67   49225.41
2017 09 06 21 47 00 000        0.07      -2.26       0.95    -404.80       8.69      -3.70       3.49   48087.16
2017 09 06 21 48 00 000        0.02      -2.42       0.69    -403.20       6.22      -3.49       3.53   42379.63
2017 09 06 21 49 00 000        0.23      -2.43       0.59    -402.62       3.73      -6.48       3.60   47962.25
2017 09 06 21 50 00 000        0.62      -1.62       0.52    -397.83       8.76      -4.15       3.37   61962.06
2017 09 06 21 51 00 000        2.30      -0.24       0.22    -374.58      33.51      22.89       2.22   20341.32
