File created on 2025-05-05T18:39:28.489600
test point (X,Y,Z):   3.20000E+01  0.00000E+00  0.00000E+00
 year mo dy hr mn sc msc BXPNT BYPNT BZPNT UXPNT UYPNT UZPNT RHOPNT TPNT
MHD-propagated using WIND data as input.
#COOR
GSM


#START
2017 09 06 17 59 02 410       -0.83      -1.81       0.17    -411.00      -1.29      26.13       2.63   49884.30
2017 09 06 18 00 03 874       -0.94      -1.98       0.04    -410.11      -1.01      22.59       2.73   47201.00
2017 09 06 18 01 05 344       -0.47      -2.14      -0.38    -409.93      -1.88      15.74       2.55   41495.70
2017 09 06 18 02 06 821       -0.22      -2.38      -0.14    -409.63      -6.45      19.67       2.23   36270.90
2017 09 06 18 03 01 471       -0.16      -1.91       0.02    -420.53      -6.30      22.07       1.82   30116.20
2017 09 06 18 04 02 959       -0.15      -2.01       0.08    -419.11      -6.12      24.25       1.90   31072.90
2017 09 06 18 05 04 456       -0.12      -2.00       0.13    -416.21      -6.21      24.62       1.94   31373.70
2017 09 06 18 06 05 966        0.05      -2.06       0.27    -414.14      -7.07      25.66       2.00   34174.40
2017 09 06 18 07 00 653       -0.05      -2.17       0.10    -413.03      -7.10      25.68       2.09   39891.20
2017 09 06 18 08 02 193       -0.17      -2.17      -0.12    -412.15      -5.77      22.92       1.99   51441.60
2017 09 06 18 09 03 751       -0.16      -2.16      -0.21    -410.90      -4.99      21.17       2.03   53520.30
2017 09 06 18 10 05 327       -0.12      -2.30      -0.23    -410.27      -7.16      22.76       2.22   41250.80
2017 09 06 18 11 00 077       -0.08      -2.39      -0.25    -410.28      -7.98      23.77       2.21   36104.00
2017 09 06 18 12 01 689       -0.08      -2.49      -0.14    -410.79      -8.31      24.54       2.22   34832.20
2017 09 06 18 13 03 324       -0.10      -2.64      -0.06    -412.65      -9.42      22.58       2.36   37431.60
2017 09 06 18 14 04 988       -0.07      -2.67       0.36    -411.81     -10.00      23.83       2.52   40126.60
2017 09 06 18 15 06 685        0.02      -2.60       0.69    -411.17      -9.70      27.13       2.58   39769.70
2017 09 06 18 16 01 560        0.05      -2.53       0.75    -412.51      -8.41      25.70       2.53   33133.40
2017 09 06 18 17 03 332       -0.08      -2.58       0.39    -412.81      -7.06      25.29       2.48   30323.70
2017 09 06 18 18 05 137       -0.24      -2.55       0.21    -411.99      -6.34      25.10       2.53   32211.90
2017 09 06 18 19 00 085       -0.30      -2.65       0.18    -412.62      -5.29      23.76       2.71   31101.60
2017 09 06 18 20 01 898       -0.25      -2.81       0.20    -414.69      -4.72      24.33       2.96   31525.80
2017 09 06 18 21 03 782       -0.36      -2.64       0.19    -413.78      -5.32      24.12       2.69   31612.10
2017 09 06 18 22 05 758       -0.45      -2.55       0.04    -413.48      -5.54      27.51       2.54   27669.90
2017 09 06 18 23 00 850       -0.76      -2.43       0.01    -412.89      -7.83      28.02       2.39   26779.60
2017 09 06 18 24 02 828       -1.08      -2.32       0.05    -411.91      -7.83      26.68       2.12   32281.10
2017 09 06 18 25 04 835       -1.17      -2.24       0.00    -410.46      -5.25      25.16       2.23   34728.30
2017 09 06 18 26 00 166       -1.19      -2.25      -0.01    -409.81      -3.61      23.96       2.55   30489.20
2017 09 06 18 27 02 454       -0.82      -2.41       0.07    -410.80      -5.01      23.69       2.47   24733.60
2017 09 06 18 28 04 760       -0.33      -2.55       0.16    -411.62      -6.59      24.48       2.37   21662.80
2017 09 06 18 29 00 149       -0.24      -2.50       0.36    -412.20      -6.70      27.97       2.31   20313.40
2017 09 06 18 30 02 435       -0.19      -2.32       0.37    -411.37      -6.66      28.98       2.22   19991.10
2017 09 06 18 31 04 687       -0.10      -2.30       0.45    -410.91      -7.92      29.56       2.15   21015.40
2017 09 06 18 32 06 907       -0.06      -2.50       0.52    -412.08      -8.63      30.03       2.27   22766.00
2017 09 06 18 33 02 185       -0.19      -2.66       0.61    -411.36      -7.73      28.76       2.42   22113.40
2017 09 06 18 34 04 402       -0.30      -2.72       0.60    -408.72      -7.71      29.31       2.46   22454.00
2017 09 06 18 35 06 884        0.11      -2.63       0.81    -406.42      -7.75      31.19       2.37   26375.70
2017 09 06 18 36 02 577        0.57      -2.58       0.84    -405.63      -7.31      29.79       2.48   29281.80
2017 09 06 18 37 05 235        0.56      -2.58       0.69    -405.20      -8.65      25.52       2.46   32034.10
2017 09 06 18 38 00 914        0.35      -2.51       0.61    -404.93      -9.12      25.17       2.31   34121.30
2017 09 06 18 39 03 533        0.49      -2.20       0.98    -405.46      -7.72      29.18       2.21   34071.30
2017 09 06 18 40 06 130        0.72      -2.20       0.93    -404.89      -7.51      26.57       2.46   32028.40
2017 09 06 18 41 01 756        0.77      -2.25       0.78    -405.07      -4.24      23.61       2.64   40129.40
2017 09 06 18 42 04 316        0.91      -2.31       0.66    -404.61      -5.81      25.26       2.19   45288.70
2017 09 06 18 43 06 858        1.06      -2.19       0.96    -405.57      -7.14      32.50       2.21   39558.40
2017 09 06 18 44 02 436        1.11      -2.05       1.28    -406.04      -5.75      38.10       2.38   33997.80
2017 09 06 18 45 04 947        1.17      -2.02       1.52    -406.24      -4.30      41.29       2.24   31321.90
2017 09 06 18 46 00 517        0.97      -2.00       1.62    -405.45      -4.30      41.12       2.38   31883.60
2017 09 06 18 47 03 305        0.82      -2.19       1.52    -403.91      -5.13      39.11       2.65   31316.00
2017 09 06 18 48 06 182        0.79      -2.27       1.58    -402.33      -5.90      35.85       2.83   32090.00
2017 09 06 18 49 02 098        0.81      -2.46       1.58    -401.66      -4.73      35.77       2.95   33516.00
2017 09 06 18 50 05 039        0.77      -2.64       1.49    -403.77      -5.15      35.48       3.15   33743.80
2017 09 06 18 51 01 024        0.63      -2.51       1.25    -405.07      -6.12      34.58       2.94   31224.10
2017 09 06 18 52 04 173        0.49      -2.36       1.20    -403.00      -5.56      32.65       2.70   28234.40
2017 09 06 18 53 00 326        0.82      -2.22       1.20    -401.87      -4.55      32.64       2.69   27664.30
2017 09 06 18 54 03 433        0.81      -2.18       1.25    -401.11      -3.69      35.17       2.80   28179.80
2017 09 06 18 55 06 471        0.49      -2.24       1.14    -400.51      -1.97      38.37       2.78   27336.80
2017 09 06 18 56 02 448        0.09      -2.12       1.32    -400.09      -4.31      34.42       2.64   26534.70
2017 09 06 18 57 05 358        0.42      -2.19       1.04    -399.01      -7.01      29.15       2.57   27474.60
2017 09 06 18 58 01 225        0.92      -2.10       0.98    -398.46      -5.05      29.04       2.51   31185.00
2017 09 06 18 59 04 018        1.13      -2.24       0.94    -400.64      -6.74      29.43       2.31   36652.30
2017 09 06 19 00 06 755        1.12      -2.25       0.81    -400.47      -8.60      30.56       2.34   35256.50
2017 09 06 19 01 02 478        1.13      -2.15       0.67    -401.77      -8.20      31.56       2.42   30562.40
2017 09 06 19 02 05 125        1.24      -2.33       0.74    -402.65      -7.18      31.11       2.49   30383.80
2017 09 06 19 03 00 777        1.41      -2.40       0.86    -401.61      -7.71      30.73       2.54   30943.60
2017 09 06 19 04 03 354        1.22      -2.40       0.93    -399.37      -7.73      31.17       2.65   31086.90
2017 09 06 19 05 05 901        0.93      -2.45       1.04    -397.98      -7.11      32.58       2.85   31424.50
2017 09 06 19 06 01 477        1.03      -2.55       1.15    -397.77      -6.41      33.87       2.98   31676.10
2017 09 06 19 07 03 974        0.95      -2.51       1.03    -397.85      -6.48      33.78       2.91   30790.40
2017 09 06 19 08 06 442        0.77      -2.47       1.00    -397.32      -6.90      34.12       2.85   30056.60
2017 09 06 19 09 01 945        0.74      -2.35       1.23    -397.68      -5.77      36.44       2.89   29749.20
2017 09 06 19 10 04 362        0.87      -2.23       1.33    -398.19      -5.51      37.22       2.86   28564.60
