File created on 2026-04-06T08:31:34.038217
Source data: ACE Real Time
#COOR
GSM


#START
2026 04 03 11 56 14 397        4.27      -2.57      -1.51    -611.10       0.00       0.00       0.25  106384.00
2026 04 03 11 57 01 330        4.27      -2.57      -1.51    -614.90       0.00       0.00       0.61  114643.00
2026 04 03 11 57 30 750        2.92      -4.39      -0.55    -642.60       0.00       0.00       1.65  121890.00
2026 04 03 11 58 30 750        2.64      -4.43      -2.06    -644.60       0.00       0.00       0.82  138660.00
2026 04 03 11 59 36 398        2.93      -4.66      -0.44    -640.80       0.00       0.00       0.94  125215.00
2026 04 03 12 00 41 129        3.08      -4.44       0.94    -636.70       0.00       0.00       1.69  118976.00
2026 04 03 12 01 49 383        3.09      -4.80       1.41    -639.30       0.00       0.00       1.83  114406.00
2026 04 03 12 02 56 740        3.42      -4.17       0.80    -633.50       0.00       0.00       1.34  111991.00
2026 04 03 12 03 56 740        3.45      -3.96      -0.10    -633.00       0.00       0.00       1.16  120387.00
2026 04 03 12 04 59 634        2.95      -4.21      -1.00    -634.40       0.00       0.00       0.93  128175.00
2026 04 03 12 05 56 740        3.07      -4.09      -1.11    -635.80       0.00       0.00       0.90  134306.00
2026 04 03 12 06 56 740        3.18      -4.13      -0.59    -630.80       0.00       0.00       0.77  159573.00
2026 04 03 12 07 52 255        3.43      -3.91       0.33    -636.20       0.00       0.00       1.09  128818.00
2026 04 03 12 09 01 567        3.32      -3.93      -0.81    -632.90       0.00       0.00       1.04  134563.00
2026 04 03 12 09 50 978        3.75      -3.72      -0.25    -639.40       0.00       0.00       1.06  115215.00
2026 04 03 12 10 46 518        3.55      -3.57       0.53    -630.80       0.00       0.00       1.38  130063.00
2026 04 03 12 11 46 518        3.09      -3.92      -1.05    -637.60       0.00       0.00       1.76  151044.00
2026 04 03 12 12 52 895        3.83      -3.07      -1.00    -638.00       0.00       0.00       1.78  152148.00
2026 04 03 12 13 52 895        4.03      -2.68       1.06    -629.50       0.00       0.00       1.70  153101.00
2026 04 03 12 15 02 213        3.63      -2.47       2.69    -635.60       0.00       0.00       2.41  118258.00
2026 04 03 12 16 03 828        3.84      -3.12       1.54    -632.20       0.00       0.00       2.35  117538.00
2026 04 03 12 17 03 828        2.60      -4.45       1.38    -632.70       0.00       0.00       2.14  124191.00
2026 04 03 12 18 04 475        2.94      -4.05       0.85    -632.00       0.00       0.00       1.45  129500.00
2026 04 03 12 19 04 475        4.37      -0.85       1.12    -632.00       0.00       0.00       1.45  129500.00
2026 04 03 12 20 19 464        4.72      -0.82       1.30    -627.40       0.00       0.00       1.79  126457.50
2026 04 03 12 21 19 464        4.79      -0.53       1.28    -622.80       0.00       0.00       2.12  123415.00
2026 04 03 12 22 19 464        4.19      -0.26       2.31    -624.40       0.00       0.00       2.13  123952.00
2026 04 03 12 23 09 989        3.77      -0.23       2.99    -630.30       0.00       0.00       2.26  124460.00
2026 04 03 12 24 09 989        3.61       0.32       3.28    -636.90       0.00       0.00       2.68  120633.00
2026 04 03 12 25 09 989        4.71       0.34       0.41    -635.70       0.00       0.00       2.39  119463.00
2026 04 03 12 26 21 107        4.68      -0.30       0.16    -624.80       0.00       0.00       1.74  153563.00
2026 04 03 12 27 27 042        4.68       0.05       0.16    -625.10       0.00       0.00       1.66  162987.00
2026 04 03 12 28 27 042        4.64       0.09      -0.60    -626.90       0.00       0.00       1.20  200532.00
2026 04 03 12 29 21 107        4.52       0.55       1.03    -624.30       0.00       0.00       1.47  172504.00
2026 04 03 12 30 21 107        4.12       0.80       2.07    -628.30       0.00       0.00       2.40  131173.00
2026 04 03 12 31 29 691        3.82       0.69       2.44    -628.80       0.00       0.00       2.09  125310.00
2026 04 03 12 32 21 765        4.03       0.08       1.36    -623.40       0.00       0.00       1.89  123250.00
2026 04 03 12 34 32 679        4.46      -1.14      -0.81    -622.00       0.00       0.00       1.33  166541.00
2026 04 03 12 35 37 344        4.04      -1.07      -2.18    -626.70       0.00       0.00       1.06  208429.00
2026 04 03 12 36 37 344        3.52      -1.26      -2.99    -618.80       0.00       0.00       0.58  193653.00
2026 04 03 12 37 38 012        3.55      -1.71      -2.64    -610.00       0.00       0.00       0.30  144781.00
2026 04 03 12 38 38 012        4.46      -0.57      -0.96    -625.30       0.00       0.00       0.66  200040.00
2026 04 03 12 39 38 012        4.51      -0.44      -0.94    -621.80       0.00       0.00       1.49  180636.00
2026 04 03 12 40 38 012        4.56      -0.32      -0.92    -623.70       0.00       0.00       1.20  186972.00
2026 04 03 12 41 38 012        4.40      -1.47      -0.62    -619.90       0.00       0.00       1.16  163971.00
2026 04 03 12 42 42 030        4.39      -0.34       0.75    -620.60       0.00       0.00       1.19  167452.00
2026 04 03 12 43 42 030        4.65       0.01      -0.07    -632.30       0.00       0.00       2.56  185358.00
2026 04 03 12 44 42 030        4.75       0.22      -0.05    -619.30       0.00       0.00       1.55  143067.00
2026 04 03 12 45 24 400        4.64       0.24      -1.15    -625.90       0.00       0.00       1.52  167006.00
2026 04 03 12 46 24 400        4.67       0.16      -1.35    -606.00       0.00       0.00       0.64  121788.00
2026 04 03 12 47 24 400        4.69      -0.26      -1.21    -629.90       0.00       0.00       1.36  248732.00
2026 04 03 12 48 46 401        4.83      -0.47      -0.36    -629.20       0.00       0.00       1.43  235796.00
2026 04 03 12 49 46 401        4.85      -0.21       0.22    -619.30       0.00       0.00       1.28  174991.00
2026 04 03 12 50 46 401        4.87      -0.36       0.64    -616.10       0.00       0.00       1.26  154159.00
2026 04 03 12 51 46 401        4.85      -0.15       0.72    -617.60       0.00       0.00       1.62  120457.00
2026 04 03 12 52 48 762        4.77      -0.46       0.39    -624.50       0.00       0.00       2.13  139911.00
2026 04 03 12 53 48 762        4.79       0.19      -0.30    -634.30       0.00       0.00       2.85  167145.00
2026 04 03 12 54 48 762        4.89      -0.08      -0.29    -618.60       0.00       0.00       1.38  145910.00
2026 04 03 12 55 48 762        4.86      -0.45       0.09    -616.80       0.00       0.00       1.28  142055.00
2026 04 03 12 56 48 762        4.79      -0.77       0.20    -611.50       0.00       0.00       1.00  130275.00
2026 04 03 12 57 47 075        4.69      -1.00       0.49    -619.10       0.00       0.00       1.52  145678.00
2026 04 03 12 58 47 075        4.53      -1.39       0.88    -632.00       0.00       0.00       2.41  179930.00
2026 04 03 12 59 47 075        4.34      -2.07       0.75    -626.50       0.00       0.00       1.89  145065.00
2026 04 03 13 00 22 423        4.05      -2.88       0.07    -596.80       0.00       0.00       0.96   81796.00
2026 04 03 13 01 42 701        3.83      -3.09       0.27    -618.80       0.00       0.00       0.90  229537.00
2026 04 03 13 02 48 087        4.04      -2.89       0.21    -636.90       0.00       0.00       1.88  171760.00
2026 04 03 13 03 48 087        4.38      -2.17      -1.08    -620.40       0.00       0.00       1.17  159499.00
