
#COOR
GSM

#START
1972 08 03 20 00 00 000 6.1490224E+00 1.7535623E+00 -1.6675868E+00
1972 08 03 20 00 05 000 6.1485110E+00 1.7559318E+00 -1.6669644E+00
1972 08 03 20 00 10 000 6.1479988E+00 1.7583010E+00 -1.6663417E+00
1972 08 03 20 00 15 000 6.1474858E+00 1.7606699E+00 -1.6657185E+00
1972 08 03 20 00 20 000 6.1469720E+00 1.7630384E+00 -1.6650950E+00
1972 08 03 20 00 25 000 6.1464573E+00 1.7654066E+00 -1.6644710E+00
1972 08 03 20 00 30 000 6.1459419E+00 1.7677745E+00 -1.6638467E+00
1972 08 03 20 00 35 000 6.1454256E+00 1.7701420E+00 -1.6632219E+00
1972 08 03 20 00 40 000 6.1449086E+00 1.7725092E+00 -1.6625967E+00
1972 08 03 20 00 45 000 6.1443907E+00 1.7748761E+00 -1.6619712E+00
1972 08 03 20 00 50 000 6.1438720E+00 1.7772426E+00 -1.6613452E+00
1972 08 03 20 00 55 000 6.1433525E+00 1.7796088E+00 -1.6607188E+00
1972 08 03 20 01 00 000 6.1428321E+00 1.7819747E+00 -1.6600920E+00
1972 08 03 20 01 05 000 6.1423110E+00 1.7843402E+00 -1.6594648E+00
1972 08 03 20 01 10 000 6.1417890E+00 1.7867055E+00 -1.6588373E+00
1972 08 03 20 01 15 000 6.1412663E+00 1.7890703E+00 -1.6582093E+00
1972 08 03 20 01 20 000 6.1407427E+00 1.7914349E+00 -1.6575809E+00
1972 08 03 20 01 25 000 6.1402183E+00 1.7937991E+00 -1.6569521E+00
1972 08 03 20 01 30 000 6.1396931E+00 1.7961629E+00 -1.6563229E+00
1972 08 03 20 01 35 000 6.1391671E+00 1.7985265E+00 -1.6556933E+00
1972 08 03 20 01 40 000 6.1386402E+00 1.8008897E+00 -1.6550633E+00
1972 08 03 20 01 45 000 6.1381126E+00 1.8032525E+00 -1.6544329E+00
1972 08 03 20 01 50 000 6.1375841E+00 1.8056150E+00 -1.6538021E+00
1972 08 03 20 01 55 000 6.1370549E+00 1.8079772E+00 -1.6531709E+00
1972 08 03 20 02 00 000 6.1365248E+00 1.8103391E+00 -1.6525394E+00
1972 08 03 20 02 05 000 6.1359939E+00 1.8127006E+00 -1.6519074E+00
1972 08 03 20 02 10 000 6.1354622E+00 1.8150618E+00 -1.6512750E+00
1972 08 03 20 02 15 000 6.1349297E+00 1.8174226E+00 -1.6506422E+00
1972 08 03 20 02 20 000 6.1343963E+00 1.8197831E+00 -1.6500090E+00
1972 08 03 20 02 25 000 6.1338622E+00 1.8221433E+00 -1.6493754E+00
1972 08 03 20 02 30 000 6.1333272E+00 1.8245031E+00 -1.6487414E+00
1972 08 03 20 02 35 000 6.1327914E+00 1.8268626E+00 -1.6481071E+00
1972 08 03 20 02 40 000 6.1322549E+00 1.8292217E+00 -1.6474723E+00
1972 08 03 20 02 45 000 6.1317175E+00 1.8315805E+00 -1.6468371E+00
1972 08 03 20 02 50 000 6.1311793E+00 1.8339390E+00 -1.6462016E+00
1972 08 03 20 02 55 000 6.1306403E+00 1.8362971E+00 -1.6455656E+00
1972 08 03 20 03 00 000 6.1301004E+00 1.8386549E+00 -1.6449292E+00
1972 08 03 20 03 05 000 6.1295598E+00 1.8410123E+00 -1.6442925E+00
1972 08 03 20 03 10 000 6.1290183E+00 1.8433694E+00 -1.6436553E+00
1972 08 03 20 03 15 000 6.1284761E+00 1.8457262E+00 -1.6430178E+00
1972 08 03 20 03 20 000 6.1279330E+00 1.8480826E+00 -1.6423799E+00
1972 08 03 20 03 25 000 6.1273891E+00 1.8504386E+00 -1.6417415E+00
1972 08 03 20 03 30 000 6.1268444E+00 1.8527944E+00 -1.6411028E+00
1972 08 03 20 03 35 000 6.1262989E+00 1.8551498E+00 -1.6404637E+00
1972 08 03 20 03 40 000 6.1257526E+00 1.8575048E+00 -1.6398242E+00
1972 08 03 20 03 45 000 6.1252054E+00 1.8598595E+00 -1.6391843E+00
1972 08 03 20 03 50 000 6.1246575E+00 1.8622139E+00 -1.6385440E+00
1972 08 03 20 03 55 000 6.1241087E+00 1.8645679E+00 -1.6379033E+00
1972 08 03 20 04 00 000 6.1235592E+00 1.8669215E+00 -1.6372622E+00
1972 08 03 20 04 05 000 6.1230088E+00 1.8692749E+00 -1.6366207E+00
1972 08 03 20 04 10 000 6.1224576E+00 1.8716278E+00 -1.6359789E+00
1972 08 03 20 04 15 000 6.1219056E+00 1.8739805E+00 -1.6353366E+00
1972 08 03 20 04 20 000 6.1213528E+00 1.8763328E+00 -1.6346940E+00
1972 08 03 20 04 25 000 6.1207992E+00 1.8786847E+00 -1.6340509E+00
1972 08 03 20 04 30 000 6.1202448E+00 1.8810363E+00 -1.6334075E+00
1972 08 03 20 04 35 000 6.1196895E+00 1.8833876E+00 -1.6327637E+00
1972 08 03 20 04 40 000 6.1191335E+00 1.8857384E+00 -1.6321195E+00
1972 08 03 20 04 45 000 6.1185766E+00 1.8880890E+00 -1.6314749E+00
1972 08 03 20 04 50 000 6.1180189E+00 1.8904392E+00 -1.6308299E+00
1972 08 03 20 04 55 000 6.1174605E+00 1.8927891E+00 -1.6301845E+00
1972 08 03 20 05 00 000 6.1169012E+00 1.8951386E+00 -1.6295387E+00
1972 08 03 20 05 05 000 6.1163411E+00 1.8974877E+00 -1.6288926E+00
1972 08 03 20 05 10 000 6.1157802E+00 1.8998365E+00 -1.6282460E+00
1972 08 03 20 05 15 000 6.1152184E+00 1.9021850E+00 -1.6275991E+00
1972 08 03 20 05 20 000 6.1146559E+00 1.9045331E+00 -1.6269518E+00
1972 08 03 20 05 25 000 6.1140926E+00 1.9068809E+00 -1.6263041E+00
1972 08 03 20 05 30 000 6.1135284E+00 1.9092283E+00 -1.6256560E+00
1972 08 03 20 05 35 000 6.1129635E+00 1.9115754E+00 -1.6250075E+00
1972 08 03 20 05 40 000 6.1123977E+00 1.9139221E+00 -1.6243587E+00
1972 08 03 20 05 45 000 6.1118311E+00 1.9162684E+00 -1.6237094E+00
1972 08 03 20 05 50 000 6.1112637E+00 1.9186145E+00 -1.6230598E+00
1972 08 03 20 05 55 000 6.1106955E+00 1.9209601E+00 -1.6224098E+00
1972 08 03 20 06 00 000 6.1101265E+00 1.9233054E+00 -1.6217594E+00
1972 08 03 20 06 05 000 6.1095567E+00 1.9256504E+00 -1.6211086E+00
1972 08 03 20 06 10 000 6.1089861E+00 1.9279950E+00 -1.6204574E+00
1972 08 03 20 06 15 000 6.1084147E+00 1.9303392E+00 -1.6198058E+00
1972 08 03 20 06 20 000 6.1078424E+00 1.9326831E+00 -1.6191539E+00
1972 08 03 20 06 25 000 6.1072694E+00 1.9350267E+00 -1.6185016E+00
1972 08 03 20 06 30 000 6.1066955E+00 1.9373699E+00 -1.6178489E+00
1972 08 03 20 06 35 000 6.1061208E+00 1.9397127E+00 -1.6171958E+00
1972 08 03 20 06 40 000 6.1055454E+00 1.9420552E+00 -1.6165423E+00
1972 08 03 20 06 45 000 6.1049691E+00 1.9443973E+00 -1.6158885E+00
1972 08 03 20 06 50 000 6.1043920E+00 1.9467391E+00 -1.6152342E+00
1972 08 03 20 06 55 000 6.1038141E+00 1.9490805E+00 -1.6145796E+00
1972 08 03 20 07 00 000 6.1032354E+00 1.9514215E+00 -1.6139246E+00
1972 08 03 20 07 05 000 6.1026559E+00 1.9537623E+00 -1.6132692E+00
1972 08 03 20 07 10 000 6.1020755E+00 1.9561026E+00 -1.6126135E+00
1972 08 03 20 07 15 000 6.1014944E+00 1.9584426E+00 -1.6119573E+00
1972 08 03 20 07 20 000 6.1009125E+00 1.9607822E+00 -1.6113008E+00
1972 08 03 20 07 25 000 6.1003297E+00 1.9631215E+00 -1.6106439E+00
1972 08 03 20 07 30 000 6.0997462E+00 1.9654604E+00 -1.6099866E+00
1972 08 03 20 07 35 000 6.0991618E+00 1.9677990E+00 -1.6093290E+00
1972 08 03 20 07 40 000 6.0985766E+00 1.9701372E+00 -1.6086709E+00
1972 08 03 20 07 45 000 6.0979906E+00 1.9724751E+00 -1.6080125E+00
1972 08 03 20 07 50 000 6.0974039E+00 1.9748125E+00 -1.6073537E+00
1972 08 03 20 07 55 000 6.0968163E+00 1.9771497E+00 -1.6066945E+00
1972 08 03 20 08 00 000 6.0962279E+00 1.9794864E+00 -1.6060350E+00
1972 08 03 20 08 05 000 6.0956386E+00 1.9818229E+00 -1.6053750E+00
